date,start_time,tournament,type,tour,draw,server1,server2,winner,pbp,score,adf_flag,round,surface,duration,status,server1_age,server2_age,server1_ioc,server2_ioc,server1_rank,server2_rank,server1b,server2b,server1b_age,server2b_age,server1b_ioc,server2b_ioc,server1b_rank,server2b_rank
2017-02-09,16:39:52,Montpellier,Doubles,ATP,16,Marcus Daniell,Julien Benneteau,1,SSsS;RASRSs;DSsrrSR;sRSSS;SssS;SAsS;sRAsS;rsSsS;SRASRrD.DRSrAsS;SrsSrs;SrSSS;ASSS;RrSRSSR;SssS;rSSRSRS;SsSA;SSSS;RSARrSA.S/Ss/sD/sA/SS/sD/SR/SS/r,6-3 4-6 6-10,1,QF,Indoor,01:19:08,,,,NZL,FRA,,,Marcelo Demoliner,Jeremy Chardy,,,BRA,FRA,,
2017-02-09,18:15:54,Sofia,Doubles,ATP,16,Jean-Julien Rojer,Viktor Troicki,1,sRAsrDS;rSSSs;sASA;rSRsSS;RSsSrRr;SrsSrrR;SRSrsS;SSRDsS;DsrRSr;AsAs.SDsSs;SArrsS;sSSA;DSARsDS;ssSS;sSSrrS;rArrSsR;SsSs;SARRRSr,4-6 3-6,1,QF,Indoor,01:01:37,,,,NED,SRB,,,Horia Vlad Tecau,Nenad Zimonjic,,,ROU,SRB,,
2017-02-09,18:18:25,Montpellier,Doubles,ATP,16,Robert Lindstedt,Alexander Zverev,1,RSRSSrS;RSsSs;RSSSS;RRRSSsS;SSRSRDr;rsSsS;SSRSRS;SSSS;SSSRRs;rSRsSA.SRRSSrS;SASs;SSRSs;sSSS;DSSRSrS;RSSAs;ssRDSs;RrSRAsS;RSrSsRs;SSSs;SRrsSrR;rSSrsS,4-6 5-7,1,QF,Indoor,01:14:05,,,,SWE,GER,,,Michael Venus,Mischa Zverev,,,NZL,GER,,
2017-02-09,19:10:10,Quito,Doubles,ATP,16,Julio Peralta,Hans Podlipnik-Castillo,1,SRSSS;SRrSrSS;SSDsS;RrSSRSr;AARsS;ssSS;sSSS;SsrRsS;RRSSSS.SsSS;sSSRRS;SRRSSS;sSDArA;SSSDRS;SSss;SSSS;rSSsS;Sssrs;RSssDS;SRsSRrR;sDSSS,3-6 5-7,1,QF,Clay,01:07:59,,,,CHI,CHI,,,Horacio Zeballos,Max Jacob Schnur,,,ARG,USA,,
2017-02-09,19:39:35,Sofia,Doubles,ATP,16,Dimitar Kuzmanov,Mate Pavic,1,SDrDSSS;SRSSS;RRrSR;rsSSS;SRSSS;RSSSS;RSDrD;SrADDSs.ssSS;SSSs;RSSRSS;SSSS;rrsSRSS;RSSSRRs;SSRRSRr;SSSS;SASS;SRRSSs,2-6 4-6,1,QF,Indoor,00:57:41,,,,BUL,CRO,,,Alexander Lazov,Alexander Peya,,,BUL,AUT,,
2017-02-09,19:49:45,Montpellier,Doubles,ATP,16,Malek Jaziri,Purav Raja,1,ArsRsA;SSrRSRR;RSrRsR;ASsS;ArrSSS;SssA;SRsrSRr;SSSS;ssAs;SSRSRS.rsDArr;rSrSsRS;DRsRASS;rASDAA;SRDRSSr;SSRSs;srsSRS;DSssA,4-6 2-6,1,QF,Indoor,00:57:57,,,,TUN,IND,,,Albano Olivetti,Divij Sharan,,,FRA,IND,,
2017-02-09,21:07:21,Montpellier,Doubles,ATP,16,Jonathan Eysseric,Fabrice Martin,1,SSsS;ASsRS;RASSrs;SrsDrSA;SsDrRr;RSrSrSA;rSRArR;rSsSA.DSsRRR;SSRSRS;SRAsS;srRDr;SsSS;RSSSRs;rRSssrR;sSRRSs;RRSsrR,2-6 3-6,1,QF,Indoor,00:58:50,,,,FRA,FRA,,,Nikola Mektic,Daniel Nestor,,,CRO,CAN,,
2017-02-09,21:09:24,Quito,Doubles,ATP,16,James Cerretani,Alessandro Giannessi,0,SSsS;srrSSS;SSSs;SsSS;SSsS;SSss;SRSRRSD;SSrSRRr;SSRrDSD;SRsSS.RSDSRSS;rrsrSSR;DSSSRs;SSSRS;SSSRS;SDSRrSD;ArsRSS.D/RS/SS/SS/sR/Ss/SS/RS/SR/S,4-6 6-1 10-8,1,QF,Clay,01:12:28,,,,USA,ITA,,,Philipp Oswald,Paolo Lorenzi,,,AUT,ITA,,
2017-02-10,14:48:21,Sofia,Doubles,ATP,16,Mate Pavic,Michail Elgin,0,SSRSS;RDSsss;sRrDR;SSArA;SSAS;SSSS;SRSSRS;sSSs;RSrSSS;SSSS.sSAS;sDSSrrS;rSARSS;SRSSA;SDDSRSr;rSSSS;SSrSrRs;SSrRSs;SsSS;SRsSS,6-4 6-4,1,SF,Indoor,01:02:40,,,,CRO,RUS,,,Alexander Peya,Andrey Kuznetsov,,,AUT,RUS,,
2017-02-11,16:12:11,Sofia,Doubles,ATP,16,Mariusz Fyrstenberg,Viktor Troicki,0,RsSRRsS;rSSSS;SRSSS;SSRRRSS;AASDRS;ARSRRSD;SsSDS;SSSDS;SRSRSS.DSSRSRS;RRSSSS;RRSSSS;SRSSRS;SRSRSRS;SSRSRS;SRSRDSR;SSRSS;SSAA;SRRRR;SSSS;SSsrRA;S/SS/SS/SS/SS/SR/S.RSR/AR/RR/RS/SS/SS/SS/SR/S,3-6 7-6(5) 10-8,1,SF,Indoor,01:27:28,,,,POL,SRB,,,Martin Klizan,Nenad Zimonjic,,,SVK,SRB,,
2017-02-12,14:12:34,Sofia,Doubles,ATP,16,Michail Elgin,Viktor Troicki,0,SRSSA;SSRSS;SSSrS;rsRRR;SSRSS;sssrS;SRrSRr;SsAS;DsRrr;ASSS.SSSS;sAss;SSrSS;SsAS;rSssrS;AsRrrSA;DSrrD;srSRss;rsSsS;RRAsSs,6-4 6-4,1,F,Indoor,00:59:41,,,,RUS,SRB,,,Andrey Kuznetsov,Nenad Zimonjic,,,RUS,SRB,,
2017-02-14,0:22:58,Buenos Aires,Doubles,ATP,16,Facundo Bagnis,Pablo Carreno-Busta,1,RRsSSRS;RRRSR;sDsDSs;SSAS;ARDSSRS;sSsDS;SrrsSs;SSSRS;ASSS.SrrsSs;rsSRRR;SRRSRsR;SAAs;SSSrRRS;SSSs;rSSSRs;SDsSS;SSSS;ASSs;SRSSS;SSsS;s/RS/rS/SR/Ds/Ss/Ss/sS/SR/RS/SS/sR/s.R/SS/SD/SR/RR/SS/As/S,6-3 6(11)-7 4-10,1,R16,Clay,01:31:53,,,,ARG,ESP,,,Guillermo Duran,Pablo Cuevas,,,ARG,URU,,
2017-02-14,23:49:50,Memphis,Doubles,ATP,16,Treat Huey,David O'Hare,0,SrSSDS;RsrSRsS;SSSrS;sSAs;RRsRSAR;rSsSRs;ADSSs;SSSRS;SsAS;DRSRR;RSSSRs;rSSSrs;S/rs/RR/rS/Ss/Rr.SsSRS;SRSsA;RSsSRs;SSSS;RsRSSRS;SRsSrS;AsSS;ADSSS;RRSSsS;RRSSsA;rsRsRR;SSRSS,7-6(4) 7-5,1,R16,Indoor,01:30:18,,,,PHI,IRL,,,Max Mirnyi,Joe Salisbury,,,BLR,GBR,,
2017-02-14,2:13:28,Buenos Aires,Doubles,ATP,16,Renzo Olivo,Andres Molteni,0,rRRSR;RSRrr;RSrSRR;SrRRsR;SRsrSS;RSSRRR;sSSRs;RSSrDSS;RSsRSS.sRrRSr;SrRSsS;SRRSSs;RrsSSS;RSrsrSS;RSSAS;DSSrRss;RSrRSSS;RssSS;SSSs,6-3 6-4,1,R16,Clay,01:11:17,,,,ARG,ARG,,,Guido Pella,Diego Sebastian Schwartzman,,,ARG,ARG,,
2017-02-14,4:30:54,Memphis,Doubles,ATP,16,Cedric de Zutter,Ryan Harrison,1,SRrASS;rSSRSs;sSrrrR;RsrsAS;RSSSA;SSsrS;RDSRr;SASS.rSSRrsR;SSAs;SRASA;SSAA;SRSRSS;ssRSS;SsSS;sSSA;rDSsrSR,2-6 3-6,1,R16,Indoor,00:51:05,,,,BEL,USA,,,Connor Glennon,Steve Johnson,,,GBR,USA,,
2017-02-15,19:47:15,Buenos Aires,Doubles,ATP,16,Nicholas Monroe,Julio Peralta,1,SSDSS;RSrSSrs;SSrSS;RSSSS;ssDARRS;rRRSR;SDSSs;SRRSSrD.RSSSRS;SSSS;SRSRDSS;RSSRSS;SSSS;SSRSRS;SSSRS;rSSRDSS;SRRSSS;RRRsSSA;SRRRSD;DASRRSS.R/RS/RS/RS/SS/RS/SR/SR/SR/R,2-6 7-5 8-10,1,R16,Clay,01:20:39,,,,USA,CHI,,,Artem Sitak,Horacio Zeballos,,,NZL,ARG,,
2017-02-15,19:54:00,Buenos Aires,Doubles,ATP,16,Guido Andreozzi,Simone Bolelli,1,SArRRD;SSsS;SRRrr;SrSsrS;SDSSrS;SsRSS;SSrSs;DSSRRD;SArRDr.rSRRASr;RRRSSSR;RSrrSr;DSrrsSr;RSRSSS;RSSSrrS;SSSRRrR;SSRRSS;Ssss;rRrR;rSRSRSS;sRDSSS;s/Rr/SS/SA/sr/R,3-6 6(3)-7,1,R16,Clay,01:27:42,,,,ARG,ITA,,,Nicolas Kicker,Fabio Fognini,,,ARG,ITA,,
2017-02-15,20:48:28,Memphis,Doubles,ATP,16,Jonathan Erlich,Purav Raja,1,RSSAS;RSSSS;RSSSRS;SSSRS;SSRSRRS;SRRsRr;AADSRA;sAsS;rrASSS.RsSRrSs;SASS;SsArS;RASSs;RSSSS;SAsS;SSsS;sSAS;RSRSRR;SRSSS,3-6 4-6,1,R16,Indoor,00:55:36,,,,ISR,IND,,,Scott Lipsky,Divij Sharan,,,USA,IND,,
2017-02-15,21:43:30,Buenos Aires,Doubles,ATP,16,Tommy Robredo,Paolo Lorenzi,0,rRSRSsS;SSSRS;RARDSR;SSSS;SSDRrSS;RSRSSS;RSRDD;SrASs.SRsSA;SRSSrS;RrRSSSR;SSSs;RSSRrR;RRSSSrS;SRSRRR,6-2 6-1,1,R16,Clay,00:47:47,,,,ESP,ITA,,,Andre Sa,Stephane Robert,,,BRA,FRA,,
2017-02-15,23:10:26,Buenos Aires,Doubles,ATP,16,Federico Delbonis,Hans Podlipnik-Castillo,0,SSsS;sSss;ssSrS;RSSRrSS;RSSAs;sSSS;SRRsSs;RSrRsSS;SSRSS;rsARrSr.rSSSS;SrsrrR;SASS;SSDsS;DSSRsS;RRSrr;ASSS,6-4 6-1,1,R16,Clay,01:01:46,,,,ARG,CHI,,,Maximo Gonzalez,Albert Ramos Vinolas,,,ARG,ESP,,
2017-02-16,0:38:00,Buenos Aires,Doubles,ATP,16,Juan Sebastian Cabal,Gastao Elias,0,SSsS;rSSDRAr;SSsA;rRSsrAR;sssS;rSSSs;rSrsSS.SrSRRAR;RSRsSS;SSSrS;RsrSrAS;RRSrR;sSSA;sSRSrrr,6-1 6-1,1,R16,Clay,00:50:12,,,,COL,POR,,,Robert Farah,JoaoSousa,,,COL,POR,,
2017-02-16,0:58:43,Memphis,Doubles,ATP,16,Matthew Ebden,Alexander Bury,0,SRSSS;RRASRr;RARrSAS;SrRRsD;SSSRS;SrSrRr.SSRsDS;SASS;RRRsSSs;rSrRsSA;ASSrRRs;SRSRrR;rSRSrSS;ARSSRrS;SSrSs,6-0 6-3,1,R16,Indoor,00:46:04,,,,AUS,BLR,,,Bernard Tomic,Yen-Hsun Lu,,,AUS,TPE,,
2017-02-16,18:10:18,Buenos Aires,Doubles,ATP,16,Nicholas Monroe,Simone Bolelli,1,rSSDSRr;RSRssrS;sSAS;SRDsrsr;srSRSS;rsRssrS;SSAs;rRSSRSS;SRSss;SSSS;ArSSA;rsAss;R/RR/RD/Rs/Rr/S.SRRSsS;SsSDRA;SssrS;rSSSRrS;rRSRSsS;SSRSs;RSrsSs;SSsDS;SSss;SsRrSDs;SSsRS;RSSSS;R/SS/RS/Sr/RR.s/rS/SR/SS/SR/Ss/SR/SS,6(3)-7 7-6(2) 5-10,1,QF,Clay,01:58:40,,,,USA,ITA,,,Artem Sitak,Fabio Fognini,,,NZL,ITA,,
2017-02-16,20:27:30,Buenos Aires,Doubles,ATP,16,Federico Delbonis,Santiago Gonzalez,1,SSSS;sSsS;srSSRRS;sSrRARS;SSSRA;RSRSss;RRSSRr;sSsDrRr;sSRRSS;SSsDS;SSrRRR;sSrSRS.RRRr;SsAS;RrSSrsR;SrSsRs;RRADSR;SSsA,5-7 0-6,1,QF,Clay,01:07:07,,,,ARG,MEX,,,Maximo Gonzalez,David Marrero Santana,,,ARG,ESP,,
2017-02-16,21:56:22,Buenos Aires,Doubles,ATP,16,Paolo Lorenzi,Pablo Carreno-Busta,1,DrDSSSR;SSSA;rsRSSrR;SSRSrrS;RRSSRsR;sSsRs.rRSSSRr;rRSRR;SSrSS;rASSDS;rRrSSR;SSsS;DrSrR;SsRSRS,0-6 2-6,1,QF,Clay,00:45:24,,,,ITA,ESP,,,Stephane Robert,Pablo Cuevas,,,FRA,URU,,
2017-02-16,23:06:27,Buenos Aires,Doubles,ATP,16,Juan Sebastian Cabal,Renzo Olivo,0,sSSS;SSRSS;RArsSRR;rRSRSSD;rSrSAS;rRsRsSS;SSDss;rSSrSrr;SsSrS.rSSRRSr;SSAS;sSSs;SrRSSrs;rSSSrS;rsRSDsS;RRSSAS;sRRSSRS;Srrrsr,6-3 6-3,1,QF,Clay,01:10:00,,,,COL,ARG,,,Robert Farah,Guido Pella,,,COL,ARG,,
2017-02-16,23:37:34,Memphis,Doubles,ATP,16,Brian Baker,Sam Querrey,0,rSssA;SrRRsr;sSSDs;sRRDR;SsRsS;sSRSrrS;sSRSS.ssSS;SSSS;SRSSS;sSrSA;SsRsRS;SSSs;sRrDSSA;SSRsS;SRASS;SrSrRSS;SRRrSr;SSSDRS,6-1 7-5,1,QF,Indoor,01:00:42,,,,USA,USA,,,Nikola Mektic,Donald Young,,,CRO,USA,,
2017-02-16,2:02:40,Memphis,Doubles,ATP,16,Robert Lindstedt,James Cerretani,0,SAsRRDR;SsrRsS;SRDSrR;SRSSrS;SRSSA;SSSS;SRrRSSR.RSsSS;RsDDsSR;SRsSS;SRrSSRS;sSSDrS;SSRSS;rSSSS;sRrsrR,6-1 6-2,1,R16,Indoor,00:56:40,,,,SWE,USA,,,Michael Venus,Philipp Oswald,,,NZL,AUT,,
2017-02-17,1:03:27,Memphis,Doubles,ATP,16,Ryan Harrison,James Cerretani,0,RRSRSr;SSRDRR;sSrSS;SSrDRSR;ASsS;SRSSA;ASSS;SSSS;RRSSDSS.RSSrsS;SSAS;SrRsrR;SSARs;RSSss;rSSsS;RSSRrSR;RSsrSrs,6-3 6-2,1,QF,Indoor,00:54:36,,,,USA,USA,,,Steve Johnson,Philipp Oswald,,,USA,AUT,,
