date,start_time,tournament,type,tour,draw,server1,server2,winner,pbp,score,adf_flag,round,surface,duration,server1_ioc,server2_ioc
2016-10-12,8:34:34,Shanghai,Singles,ATP,64,Gilles Simon,Di Wu,1,ArRRsR;rrsSSS;RSSrRSSRsRSrSS;rRRr;ssSrS;rSsRRr;DSAss;RrrSsR.ssRsRS;SsSRs;rSSSS;rrSRR;sSDss;SSrrSS;SSSrRA;RSRrsr,2-6 2-6,1,R32,Hardcourt,01:10:00,FRA,CHN
2016-10-12,8:44:36,Shanghai,Singles,ATP,64,Jack Sock,Feliciano Lopez,0,ArsRSS;RSsSS;SSSA;SASs;ASAs;RRRsr;SRDSSS;RsRAsRSDSS;SssRS.RASSs;rSsAA;SRrArARSSS;SRrSSrsS;RrASAS;RSASRs;SARRRSSs;sRsSrs;sADSrS;rssRRR.RSRArASS;SSAA;ASRrSRSA;SSARS;rSrsRr;SSDRSA;sRSSs;SRSRSA;SSSs;RAARRASrDsrSSS,6-3 4-6 6-4,1,R32,Hardcourt,01:53:01,USA,ESP
2016-10-12,9:11:33,Shanghai,Singles,ATP,64,Paolo Lorenzi,Milos Raonic,0,rSRsSDRR;SSSS;SRrSsRSrSrSs;SRSSA;SRrSSA;AsAs;rSRRR;DAASA.sSrSS;AsSRA;SRsrrR;SSSS;SsrrSs;SARrAA;sSSS;SsSRA;SSSA;ASSDA,6-2 6-4,1,R32,Hardcourt,01:04:43,ITA,CAN
2016-10-13,10:00:03,Shanghai,Singles,ATP,64,Vasek Pospisil,Novak Djokovic,0,rSRARr;SSSs;RDSArSrD;SSSRS;SRsRSS;SRrArr;ASAS;SRSSs;DAArsRSrSs;AssRRS.ADRsSs;ssRsRS;SRADsS;rSRsSs;RASADS;sSsS;RRSrSsRr;ssrsS;AsRSA;SRrSSs,6-4 6-4,1,R16,Hardcourt,01:20:02,CAN,SRB
2016-10-13,11:48:43,Shanghai,Singles,ATP,64,Roberto Bautista-Agut,Viktor Troicki,1,sSrSs;SrRRsSRR;RSsSS;rASrrsSS;SrSSrRRsSs;SASS;ssARDS;RrsDSSSrrSsA;sRRASS.SRRSDR;SRRSSs;RsRSrr;RRrSR;DssSS;SRSSs;RsSRSrrSAS;rSSRSS;sRrRSr,3-6 3-6,1,R16,Hardcourt,01:14:19,ESP,SRB
2016-10-13,12:10:46,Shanghai,Singles,ATP,64,Andy Murray,Lucas Pouille,1,rSSrSrsRAs;ARRrssSRSrrR;Ssrss;rSsSrDrR;sSrsA;SrsRARRSsS;srrSsrSS.srsrrr;SDSSs;ArASA;sSDSs;rSsSS;sASA;ssSA;DSAsrS;RsRSRSrSSrSRrr,1-6 3-6,1,R16,Hardcourt,01:17:48,GBR,FRA
2016-10-13,13:23:46,Shanghai,Singles,ATP,64,David Goffin,Gael Monfils,1,RSsSrs;SSsRRrSA;SrrSRr;sSSRS;SSSDS;SSAS;DSSrSDSrsrSDrSAS;SArsA;RSsrSS;rAsARS.SDSSS;RSSSS;RrRR;ssSRRrrSSS;rsRRR;DSSRrSRSDr;SArRsRSRArSS;SSrsRrSrSrDR;RSRSSS;rDAARr.RSRSRSArDSSS;SSSRS;rSSRSS;SrSrSRsS;SDSSrS;ArSRrSRSsrRsDsRSRr;sSARRs;SSSRRRRR,6-4 4-6 2-6,1,R16,Hardcourt,02:19:00,BEL,FRA
2016-10-13,14:11:05,Shanghai,Singles,ATP,64,Stan Wawrinka,Gilles Simon,0,rrSsSS;SRRsrSSs;rsrSsS;SrRSSrrr;RsRDR;rSsSDrrASRRsRsSS;RRSSsRRSARrR;rrSSSrSS;sSSs;sSAS.rSsSRrrR;RRRr;SSRSRS;ASSRS;SSrRrSsrRR;SRsRRsSs;SSrRRSsS;rSsss;SSSrS;SSSRS,6-4 6-4,1,R16,Hardcourt,01:36:21,SUI,FRA
2016-10-13,7:10:34,Shanghai,Singles,ATP,64,Mischa Zverev,Marcel Granollers,0,SsAS;SrASs;RSRSss;SSRss;rRRsSSSRss;rrSSSs;ASSS;rSssS;AssS;RSSSS;AAsS;SsSS;R/SS/SS/Sr/Rs/SS.ssRSRs;rrSsSRSS;SSAs;SrrSSS;rrRsSSSs;SRSRrSsS;rrRD;RSrSsS;ssDSrS;SSsS.rSSrSRRsrSSs;RSRSSS;RRArsR;rSSSRS;RsRSRr;RSSSs;DsRrr,6(4)-7 6-4 6-1,1,R16,Hardcourt,02:08:20,GER,ESP
2016-10-13,7:12:52,Shanghai,Singles,ATP,64,Jo-Wilfried Tsonga,Alexander Zverev,0,RrsSsS;Ssss;DssSrRrR;sSARRs;SsRAS;AASrS;RSADSA;SArSs;SSRRSS;rSSrRSSrrr;SrSSA;SRsRsA;r/RS/AR/sS/SS/SS.SsSDDrsRDR;rArsAS;SSsS;sRRsSS;srDsrsRr;srASs;SsSS;SSSRrs.rSDRsssS;SDARRAsrsrSS;RSDsSRrSSA;rRRR;RASSrrsS;SsSrRs;SrSRrR;SSAs;SSAS;RsSSS;sRsRrR;rRDSSSSs,6(4)-7 6-2 7-5,1,R16,Hardcourt,02:26:51,FRA,GER
2016-10-13,9:39:45,Shanghai,Singles,ATP,64,Milos Raonic,Jack Sock,1,SSSS;RSRsRsrsrR;SDSADDDsSS;RRRSr;AsArA;RSRSRr.SASA;sRsRsA;SRSSRs;sSDSS;RRSSRD;RRsSSS;SSSDA;SSSS;AASRS;SAsS.ASSRDS;SSSDA;SsSA;SRSrSs;ASRsS;srsSS;SsrSrs;SsrSs;ssAs;RsRSss;RSSSS;SSsRs;A/RS/rS/SD/rR/RS/sS/SR/RR/s,6-0 4-6 6(8)-7,1,R16,Hardcourt,01:53:07,CAN,USA
2016-10-14,12:13:48,Shanghai,Singles,ATP,64,Andy Murray,David Goffin,1,SRSADA;sSSS;RSSrSA;SRRSsrRSDsSs;sSSS;DSRRD;SrrrASDsAS;SRrrSsrr.SSSS;RrsRsssRsRRsRSRSRSSDSDSRSS;SSrRAA;ASSrrrSS;rSrrsSss;rrArR;rrSsSA;DrARsR,2-6 2-6,1,QF,Hardcourt,01:36:07,GBR,BEL
2016-10-14,14:17:23,Shanghai,Singles,ATP,64,Gilles Simon,Jack Sock,1,rsSRSRRsARrR;RSAss;SsSs;sDDSSS;DRrSr;rRrr;sSsrS;rRSSsrSRrsSs;ASrsA;SRsrSs.SSSRS;SRrrSSAs;SSSS;SSrRRR;DsrRSr;ArASrrSS;rSSRRR;SrrRSR;RSSrSrSS;RRrR.AsAS;SASDs;rsSSrDSS;SSSs;RrSASS;SrSsRRsrSs;SsrSRS;SRRSRSSs;RssSS;sRrSSS;RSSRSS;sssRrs;R/Sr/DS/Sr/SR/rR/S,6-4 4-6 6(5)-7,1,QF,Hardcourt,02:40:38,FRA,USA
2016-10-14,7:39:31,Shanghai,Singles,ATP,64,Jo-Wilfried Tsonga,Roberto Bautista-Agut,0,SADrsrrr;sRSSS;ARrrR;SSsRS;SRsSS;RSSsS;AsSs;rRSRr;SrSrrR.AssS;AsrAS;ASSRs;rSASRS;SSrSs;ASRrSRSrDSSS;SSSs;SSRrss;sSARs;rRARAr,6-3 6-4,1,QF,Hardcourt,01:12:36,FRA,ESP
2016-10-14,9:13:19,Shanghai,Singles,ATP,64,Novak Djokovic,Mischa Zverev,0,SrASDS;SRrArSRSsS;RDrSr;RSSrRSSS;SsADS;SrSSS;srSRsDsS;SSsA;sSArRrRssrRr.SrSSs;SRRRD;RRrr;ssss;SrRSSrSS;RSSSS;ArRrssrARR;RARDSSrR;SSSA;SSSs;RSSsS;SSSRrs;R/sS/RS/rs/sS/sS.SsrRsS;RrDR;SsSS;rASRSs;SrSrrsSS;RASSS;SSSrs;SRsAs;Srsrss,3-6 7-6(4) 6-3,1,QF,Hardcourt,02:20:27,SRB,GER
2016-10-15,10:44:10,Shanghai,Singles,ATP,64,Roberto Bautista-Agut,Novak Djokovic,1,SSRsRS;ssSS;RSArSS;AsSS;rsSsS;sSRRAS;RrSSSrSs;sADsS;ArSRrSRSss;RrsSRr.SsrrAA;SssRA;SRsSS;RSSSRS;RRSSSrsrSA;SRSRDSrR;RRSSRSSrRsRR;SrSrsRSRrR;DSsRRSrSSrSrRssRRr;RRSSrR,4-6 4-6,1,SF,Hardcourt,01:47:58,ESP,SRB
2016-10-15,14:12:10,Shanghai,Singles,ATP,64,Andy Murray,Gilles Simon,1,rASrrR;SsRsS;SsSS;SRRrR;sRSsS;sRSRRsDR;rRDR;SsRDRSRr;SRRrSR;SSRSRRRr.RSAAs;RRSrsAsrRSrSSRrR;RRSSRSSA;SsrSS;SsAA;SsRRRR;rDsrsR;rssSS;ssrSS,4-6 3-6,1,SF,Hardcourt,01:43:38,GBR,FRA
2016-10-16,10:40:58,Shanghai,Singles,ATP,64,Roberto Bautista-Agut,Andy Murray,1,SDSsrS;ArsSS;ssSS;SsDsS;RRSSSrSS;SrRSSRSs;RSrrR;rSsRADsS;RSSRsS;SrSsrrADRr;SsSS;sAAA;s/sS/RR/Ss/r.ssArA;rRRR;RRSrSR;sRRDD;SrSRss;SRrRr;SSsS,6(1)-7 1-6,1,F,Hardcourt,01:37:09,ESP,GBR
2016-10-17,10:09:57,Moscow,Singles,ATP,32,Cem Ilkel,Thomaz Bellucci,1,sRDrr;SARSDrRr;SRRRSSRR;SASDRs;SsSA;Sssrs;RSSrrSSs;rsSRRArR;RrSsrR;RrSrD;SsrsrrSRDr;RssSrRsrSS.RrSRsD;rrsSrSSS;SsSRRRsS;SSSs;rRsRr;SSSA;rrRR,5-7 1-6,1,R32,Indoor,01:25:33,TUR,BRA
2016-10-17,13:29:30,Antwerp,Singles,ATP,32,Federico Delbonis,Andreas Seppi,1,ssDRSRSrSA;RrrSSsSS;SrsSRA;SrrSrSrssS;RARRSR;rrARsR;rRDAR;sSSDS;RSSsDDrSRSss;rrsrr;srsSA;SDsss;S/rS/SA/sr/RS/SS/RS/SS/r.rssRRSARSRss;RSARAS;SrSss;SsSs;rDrsr;SDSrSs;SSrrSs;SrrRsR;ssSS;sRSRrssrRSRSSS;ARSSRRrR;rsSrSA.SsrrrSsS;sssA;SSrSs;ASAs;rSSDrsSRrsSrsRSS;RRSrR;SssS;ASrrsrSDsS;SrRSRSsS,6(7)-7 7-5 3-6,1,R32,Indoor,02:41:44,ARG,ITA
2016-10-17,14:09:54,Stockholm,Singles,ATP,32,Donald Young,Adrian Mannarino,1,rSSrSrSs;rrRSSSRR;SrSRsRSs;SrRSrsRSRSSS;rrRsSR;SDSSS;SSSRDRSS;SSrsRs;SrSSS;SAsRS;SrRRR;sSDSS.sSsS;ssDArS;sSSs;RSrDr;SRrRsR;RSsss;sRRRsR;SssrRrDSSA;sSss;ssSS,5-7 4-6,1,R32,Indoor,01:28:04,USA,FRA
2016-10-17,16:00:24,Stockholm,Singles,ATP,32,Radu Albot,Steve Johnson,0,rSSRSs;sRsSDRrSRr;ASrSs;SsArs;RsSRArsrSRSS;SrssRRSS;SsSS;rDrsSSSrss;sRSSrs.SSSS;SSRsS;sArSs;RDsSrSSS;RSSSS;ssRRSS;SAsDS;SSSS;rSrSArRD;rsrRsssS,6-3 6-4,1,R32,Indoor,01:19:50,MDA,USA
2016-10-17,16:38:31,Moscow,Singles,ATP,32,Lukas Rosol,Gerald Melzer,0,SSSA;SsSs;SSSs;SSSS;rSRrr;SSSS;sSAs;SSRSS;SSrSRA;RRRr;SrSRSRSs;SRSDRr.SSSS;SSSS;rSSRSs;SRRSRD;AsRAs;RRsSRsSs;SRssS;SRRRSSRR,7-5 6-2,1,R32,Indoor,01:03:56,CZE,AUT
2016-10-17,17:44:57,Stockholm,Singles,ATP,32,Kevin Anderson,Marcos Baghdatis,1,RsRAsrAS;SsArs;ArsDSrSRRsrr;sRRSARss;SRrSRr;SSSrRA;SAAS;rrSAAS.SDASS;AsSDRrSS;ASss;rRsSSS;ARRDR;SSss;SrRsSS;rRrr;rSAsS;rrRSSr.rssSs;SSRSRS;rSrSrR;SrrARr;SSsRs;RRRsR;RSSss;SrRsRR,6-2 4-6 2-6,1,R32,Indoor,01:45:52,RSA,CYP
2016-10-17,18:39:45,Antwerp,Singles,ATP,32,Paul-Henri Mathieu,Robin Haase,0,ASSS;RsrSSs;ssRrsS;RARrsSSA;sssRrDSs;sSArS;SrSsDrrr;sRADrSARsRSRsS;sSSrS;SAsA.SrDDsR;ArrSrADsSs;rsrSss;sSrSS;rsSrrASrRr;rsSAS;srSsS;rsAAS,6-4 6-2,1,R32,Indoor,01:09:10,FRA,NED
2016-10-18,10:13:27,Moscow,Singles,ATP,32,Fabio Fognini,Ricardas Berankis,1,SsSRS;SrRSrr;rsSsS;srSSrS;sRSSS;SsrsRRrsSrrR;RrSSss.ssSRRS;SDrSSs;RDrsSr;sSsS;SsSRRDrSsRSRSS;rSrSsS;DsrDsSRR;rssSs,1-6 2-6,1,R32,Indoor,00:57:58,ITA,LTU
2016-10-18,12:10:05,Antwerp,Singles,ATP,32,Marius Copil,JoaoSousa,0,rSRsAs;srSsrDrr;rSRSRr;SAsS;Sssrrs;SSss;rRSRR;srSsS;sSARS;sRSSRS.SSrrRsRsDsSs;RssRRr;RSSSS;SsRSS;AADss;RSSSS;sRSAS;SsSS;rssSs.SsRsS;rSSss;RSRSSrRR;AsrRrsSS;sRSRSs;rsrSrSSA;srSSrS;sSsDA;SSRRSrrR,4-6 6-3 6-3,1,R32,Indoor,01:48:00,ROU,POR
2016-10-18,12:13:05,Stockholm,Singles,ATP,32,Yuichi Sugita,Nicolas Almagro,1,SrsRSrSs;AssDrrsS;SrSrAS;RSsSS;RSRSRSsRSS;RRARr;SrSRRSSS;rrRSASsA;SDSSS.rRSRSSRAss;SSDrDSsS;SASs;ssSRs;rRAsSrSRARAs;RrAsSrSrDSSs;SSSs;sSss;SrDAsA;sSrrDSSRSs;SRrsSS;RSSrrsSS;S/Rr/rS/Rr/s.SSRSrS;RAssS;rSSSRRsrRsSS;SsrADS;sSSRS;srSAs;SRRSsRRr;SDsRArArRsAs;RsrSRr,6-3 6(1)-7 3-6,1,R32,Indoor,02:18:59,JPN,ESP
2016-10-18,13:29:07,Moscow,Singles,ATP,32,Dusan Lajovic,Janko Tipsarevic,0,rSSSS;RSrSrr;sSSs;SRSSRs;srSRRR;SsSrS;SSSrA;SSsrrS;sssS;RSSsA;sRSArS;SDSRRSSs;R/Sr/SS/SR/RS/Rr.DSRsss;ssSS;sSsA;SSrSs;ASrrrr;RSRSSs;SSSRRRRSsS;SsRsS;SSSS;SSRRARSS,7-6(4) 6-4,1,R32,Indoor,01:36:15,SRB,SRB
2016-10-18,14:14:16,Antwerp,Singles,ATP,32,Jan-Lennard Struff,Mikhail Youzhny,0,SRSRrsSrrsSDsrrSrsrSsS;rsSSDs;RrArR;RRRSSsRSSRsrRSrSSS;SRSrsA;sRSrRR;Rrsrsr;RrSrsR;RsRrssSs;RDsSsrRSAS;sRSrArArrsSRrR;srRrR;r/SS/rS/Rs/sr/s.RsssS;RrrssAsS;SSrsRRSRsrrAss;sSrSRrDsSrrSSA;srSSS;SssS;rRRr;SsSDS;rDrr.sSDAS;rASSrDrR;sSSs;RrrSSsrR;sSArrrSRARArSs;DrDSsr,6(3)-7 6-3 6-0,1,R32,Indoor,02:37:57,GER,RUS
2016-10-18,14:49:44,Stockholm,Singles,ATP,32,Gilles Muller,Dustin Brown,1,sSsA;rsssA;SrrRSSrSSs;SSsS;AASrs;RSASS;SsRsA;RDRSSR;SsrRRR;RSRSSrrR.SDAss;RSSRSS;AsSs;SssDrS;RsRDR;rRSSrSSS;ARAAs;SrRsSs;AsRRRR.RSSSS;SDRsARrsrSrD;ssrSRA;RSSSs;SrsSA;SSsS;SsSs;SrSSA;SSSrS,6-4 3-6 3-6,1,R32,Indoor,01:37:23,LUX,GER
2016-10-18,17:09:41,Antwerp,Singles,ATP,32,Nicolas Mahut,Diego Sebastian Schwartzman,0,rSrsSA;SSSDs;SRRSsS;RrsSSRRr;DSrrR;RSAsS;SSsRS;ssrSs;Srrrr;ArSRsrRr;RsSSs;SsDSA;R/RS/rD/sS/Sr.rrsSsS;SsRrRr;RRRSR;sssS;sSsS;rSSSs;ssrss;ASSRS;RRSSSs;SrSrsS;RsSDSS;rSrSRr,7-6(2) 7-5,1,R32,Indoor,01:38:56,FRA,ARG
2016-10-18,18:46:44,Stockholm,Singles,ATP,32,Fernando Verdasco,Mikael Ymer,0,SRsRsRDR;RRSSsS;RRrSsR;SSSRrRsRsrsS;SArRsrrAsrsrSS;rRRssSSS;RSSSS;SRSAS.SRRSRR;SSSRS;rSSsrRrsSrSS;RSrSSS;SsRrRR;SsrSRS;RSrSsRrr,6-2 6-1,1,R32,Indoor,01:10:00,ESP,SWE
2016-10-18,19:08:03,Antwerp,Singles,ATP,32,Tommy Robredo,Florian Mayer,1,ARSsrrrSSRsRsDSrRR;SSAs;RDsrR;RrsSrr;srSSs;RsssA;RRRSSR;ssrAS.SRsRSRSs;srSRsDAA;SrRsrSSRRSrSSS;SSAS;rRrR;rrssRASs;RSDRR;SsrsRS,2-6 2-6,1,R32,Indoor,01:09:38,ESP,GER
2016-10-18,20:23:09,Stockholm,Singles,ATP,32,Elias Ymer,Tobias Kamke,0,rARsss;DSSSrS;SsrSS;ssRRRR;rrSSSrSRSRSs;ssSs;rRASDR;RSrDSsRsSrSRSS;RRSRr;SRSsA.sDDRr;RSRssS;rRsSRR;SSRSs;RrRr;RSSSA,6-4 6-0,1,R32,Indoor,01:05:13,SWE,GER
2016-10-19,10:16:21,Moscow,Singles,ATP,32,Fabio Fognini,Paolo Lorenzi,1,RRSsDr;sSsRrDSrrR;SsrSS;SsARS;sRrsSS;SSrrSrRSRSrr;RSsSS;ssrrSrAs;RSRsrR;SrrSSs;sSrsA;rrSRR.ASsrs;SsSA;SSsrS;ssss;SDssS;RrsDSsSrsS;SrrrR;sSrrSRSS;ASss;RSSss.SSrsS;SAADDrSs;SsrRSRRsSRsDrSss;rrrSr;RssSs;RRSsrr;Ssss,5-7 6-4 1-6,1,R16,Indoor,02:13:04,ITA,ITA
2016-10-19,12:10:35,Antwerp,Singles,ATP,32,Jozef Kovalik,Pablo Cuevas,0,RRSSsS;SSsRA;ssDSs;SsrSs;ArSsDs;SrAsrS;rRSrr;rrssDSAs;SRARSS;sASS.sRASS;RrSSSA;SsSA;SAsRS;SRRSRSRSSs;rsSAS;rRssDSSs;SRrRAR;rSrrsR;SSrAA;SSrSS;ARSsS;S/Sr/rS/rS/RR/Ss,6-4 7-6(4),1,R16,Indoor,01:26:15,SVK,URU
2016-10-19,12:11:14,Stockholm,Singles,ATP,32,Jurgen Zopp,Benjamin Becker,1,SrDSSs;SAsRRS;SsAA;ArSRRR;SSAS;SrSSRRsRAS;sSRAA;SsSDS;SAss.RSSRSS;ASSs;RrsRR;SSAS;RRSSRSSS;SsDRSrRAsS;SRSSA;AAsS;RrSSrSrSsS;SSrsS,3-6 4-6,1,R32,Indoor,01:05:25,EST,GER
2016-10-19,12:46:24,Moscow,Singles,ATP,32,Konstantin Kravchuk,Alexander Bublik,0,sASRS;SDDsDSSDSS;RSSsS;RrRssSRr;RSSRSs;RDrSSsrsrr;RSSRAA.sRSSs;RsRSRR;SsrSS;sSrArRRSsrRr;sRrrR;Ssss;sSSrs;SDsRSS;sSAS.RRSSRsRr;srRSSA;SsRSS;SRsSrS;ssRRRASs;sSDSS;SSAS;ssRDsS;sSRRRR,1-6 6-3 6-3,1,R32,Indoor,01:34:19,RUS,RUS
2016-10-19,13:34:55,Stockholm,Singles,ATP,32,Malek Jaziri,Jack Sock,1,srSRSRSS;rrssDSRSDR;SSSA;RrSSSs;rSssrRRSRr;RRARSR;rSSsS;rSRSsS;Asss.SsAS;RRSADSrsrR;SrSAs;DRrSsSsS;sSsrS;RRSsSs;SSAS;SSRSs;RSSSA.sSRSrDDsrARSRArSsA;rDRSSSSDSS;rRrSR;sSss;RsSSS;SSAS;sRSrsRSs;rrSSrsSS;SRSSs;SRRSRSRR;AsSrS;SSRAs;R/Rr/SS/AS/rS/SS/R,6-3 3-6 6(5)-7,1,R32,Indoor,02:17:05,TUN,USA
2016-10-19,13:54:39,Antwerp,Singles,ATP,32,Yannick Maden,Gilles Simon,0,RrssSrSs;SrSss;srSsRs;SDSss;RrSRr;SsSs;sSsRRrSRSS;SssRRS;sDrsRSsRrr.sRRrSr;rRSDr;RrSSss;RSsRrr;SSSDA;DSssS;SSSs;RssDSrSrRD,6-3 6-2,1,R32,Indoor,01:12:17,GER,FRA
2016-10-19,13:55:09,Moscow,Singles,ATP,32,Guido Pella,Andrey Kuznetsov,0,SrSrSrRR;sRASRs;SRsAs;sSrrSrrR;rrSRSsRsrsRr;sDSAS;rSRSRsAS;SSsRs;rrsRR.RsrSSS;SrrSSrArAS;SSAS;SsSS;SRSrRsRsSDRsRssrsS;SssS;rDsrSR;sRSsrRSS;sSsS;rsRrsR;rSRARr;rssrSrSs.sRSrRSSS;ssRSrrsA;rrSSSA;rRASrr;rrSssS;sSsA;rsSrSS;SSRRrr,6-3 5-7 6-2,1,R32,Indoor,02:08:35,ARG,RUS
2016-10-19,15:28:36,Antwerp,Singles,ATP,32,Taylor Fritz,Joris de Loore,0,rRrAR;ssrRsRSrrD;SRSsrs;SrrSArADrASA;ssArS;SAAs;RRSRSR;SSARrRsDAS;SrrASRrArR.ArSrRsrR;RSDsSRrAArsS;SDRSSS;SSsS;SASS;SrSsRS;SsAS;SSrrSA;SSsRRrSS;rsSSA.sSRRSrSRAs;SSrAs;SsSrS;SSrArs;sRRRSssA;SSSS;rRSRAD;sAAA;SSsS;SArAs,3-6 6-4 6-4,1,R32,Indoor,01:52:52,USA,BEL
2016-10-19,16:13:25,Stockholm,Singles,ATP,32,Mikael Ymer,Ivo Karlovic,1,sSSS;SSSS;SDsRRSSS;AASS;SRSrSS;SSSDA;SrSSs;SAAS;ARSSRS;SrrDSr.SSSS;SrSAA;RSsSs;RASSRRSs;SRSSs;SSsA;sSAs;SSSS;RRsSRR;SDASS.srSRDSSS;SSsDS;SRrSrSSRRsSs;DDsSSRDSDSSs;RSRSRr;SsAA;SssDs;RsDSRAsA;SADsS;ASAS,6-4 4-6 4-6,1,R16,Indoor,01:47:09,SWE,CRO
2016-10-19,16:22:16,Moscow,Singles,ATP,32,Karen Khachanov,Damir Dzumhur,1,rSsSS;SSsRrS;SSSS;rSSRsRSS;SssRS;RSRSRR;srssS;ssrSS;SSSS.rrSSrSsRRSSS;srSSRrArRSAs;SSsRS;Asss;ssRRsRSrsS;SRSARS;sSRSS;RSSRRSARsS;DSRSrSrD;rSrRR;SArrSRRSrR;AsRRrr;R/SS/rS/DR/SR/rr/s.SsSRS;RDsRSR;RDSsSRSs;SDrSRSRSSS;rSSAS;sSRAs;rRsSrR;SsrsS;AARRRD;DsSSRrrsSS,6-3 6(5)-7 4-6,1,R32,Indoor,02:14:03,RUS,BIH
2016-10-19,18:38:48,Antwerp,Singles,ATP,32,Steve Darcis,Benoit Paire,0,srsrRR;RrSSrSRSRD;ssAS;Assrs;SrRrSSsS;SrSsS;SSrss;rSrSsRAS;sssrRS;rASrss;SSrSrrSRDARsSS;RRAssDss;S/ss/sS/sD/ss/SS/Rr/s.SsrSA;ssSS;SRrRSR;SRsSDs;RRRsSR;rSsSs;SRsRRSrR.SDSss;RsrAsRrr;RsRRSD;rRRR;rsSDsS;SRsArS;ASRSs;SRssRrsA;SRrsSrRr;rRrsAr,6(6)-7 6-1 6-4,1,R32,Indoor,01:57:27,BEL,FRA
2016-10-19,18:46:08,Stockholm,Singles,ATP,32,John Isner,Juan Martin Del Potro,1,SSrSRS;SRsSs;AASRS;SRSSrRSS;rASARRrD;SSSRRs;RSSSS;SSSA;SsARS;ASRSS.RRRASSrSSA;SrsARs;SSAs;RSDsSS;RrSSAS;SAsS;SSsrA;sAAS;SASA;ssRRAS;RAsAS;SSDRAs;R/RS/sA/SA/SS/Sr/Rr/S,4-6 6(6)-7,1,R32,Indoor,01:29:51,USA,ARG
2016-10-19,20:40:24,Stockholm,Singles,ATP,32,Adrian Mannarino,Alexander Zverev,0,SsSs;ARRSRR;SrDSRR;sSSS;SRSSS;RsSSS;SsSS;srsRsS;RSSSs;SsSrA;DSrRSr;SsSRS.SSsA;AASRA;SrSRRSss;SssRrRRSsS;RRSSRSSS;ssRAS;rSRRssSRSS;RSsss;RsSRrR;sSrrAS,7-5 6-4,1,R16,Indoor,01:27:47,FRA,GER
2016-10-19,20:47:15,Moscow,Singles,ATP,32,Albert Ramos Vinolas,Evgeny Donskoy,1,rSRSSs;SssRS;RRssss;sAsrrS;rSSSrrSrRSSS;sRrSAS;sssS;RsArArrsDsSA;rSRSSS;RSsRsrRr.SSrSs;rSRSss;ARSRsrSS;rssSrS;sssS;SRRSSrss;SSAs;ssSDS;sASA;ARRSsrSRss;rASSS;DSSrrSSRRSsrSs;r/RS/RS/SS/Rs/RS.ssSA;ssrrrsRr;DRRASSSrrsSs;SrSsDS;rrsArR;rsSRSs;SArSrs;ARSrSDrsRSrSsrSS;sRrDR;SSSS,4-6 7-6(4) 4-6,1,R16,Indoor,02:51:15,ESP,RUS
2016-10-19,20:58:35,Antwerp,Singles,ATP,32,Inigo Cervantes Huegun,Richard Gasquet,1,rrrR;SAsRRrSs;RSRsrsRAss;SSsRS;rSsRrD;ssrrSs;RrsSsS;SSrrSRSs.sRSRDr;SsrsS;DSSss;ssSs;rsRRSsrASS;SsrSS;SRRsss;SrSSs;sArsrS;ADrSAS,2-6 4-6,1,R16,Indoor,01:12:50,ESP,FRA
2016-10-20,12:10:29,Moscow,Singles,ATP,32,Viktor Troicki,Daniil Medvedev,1,ASSs;SrSsS;RRSrR;SsSRrs;SsrSS;SSRRDR;sSSS;SRRsrSrr;sAsA.SrSRSS;SrRAARRSRSsrRsRSsA;sRSSRA;RRSsSs;RSSRSS;RsRRSsrR;SSSrRs;SRSSS;RrDSSArSSS.sSAS;srsSS;srSRSRrSrR;DSrsRSDASs;rRsRsR;SSRsRRss;rsRrSr,6-3 3-6 1-6,1,R16,Indoor,01:48:58,SRB,RUS
2016-10-20,12:11:34,Stockholm,Singles,ATP,32,Kevin Anderson,Ryan Harrison,0,SsSS;rRsSsrsS;sRrssRsRRSSA;RsSDrSSS;DRsSSS;SSsS;sSSRrA;ssRSrRSS;RssSs;RRssSs;SRsSA;SrSRSS;r/RS/SS/RA/RS/Ss/SS/SS/sS/R.SRSSS;RsSSRrSS;SrSSS;SrARSS;ASRsS;RsSSA;DRRSD;sASRS;SSSS;RSsss,7-6(8) 6-4,1,R16,Indoor,01:45:26,RSA,USA
2016-10-20,12:12:12,Antwerp,Singles,ATP,32,Taylor Fritz,Diego Sebastian Schwartzman,1,ARDSsRAA;sSRRSS;SsRSS;sssrA;AAsS;ADSrss;rrrr;RRSSSs;RsDsSRSs;sSsRS.RSrSDSRSSrrr;SssS;ASSs;RSSsS;RrssSRsS;srrSDsSS;SSAS;sSrsS;ssrRSRSS;SsARrS,4-6 4-6,1,R16,Indoor,01:12:35,USA,ARG
2016-10-20,13:46:01,Antwerp,Singles,ATP,32,Jan-Lennard Struff,Gilles Simon,1,ssSA;srSss;ASSs;SRDRsr;rsSrsS;AsSs;rrrr;rrRr;DrrR;SSrRrSrR.SRSsrs;SRRSSRrsRsRSsS;srsSS;SSrsDs;sSSrRS;ArSDRD;SsDRss;ARsrSs;sSRrsrrr;RSRrSr,4-6 4-6,1,R16,Indoor,01:15:30,GER,FRA
