date,start_time,tournament,type,tour,draw,server1,server2,winner,pbp,score,adf_flag,round,surface,duration,status,server1_age,server2_age,server1_ioc,server2_ioc,server1_rank,server2_rank,server1b,server2b,server1b_age,server2b_age,server1b_ioc,server2b_ioc,server1b_rank,server2b_rank
2015-11-17,13:10,World Tour Finals - London,Doubles,ATP,Main,Jamie Murray,Rohan Bopanna,1,RRSSRSR;SSSRRS;SSSRRRR;SRRRR;SRRRR;RSRRR;RRSRR;RSRSSRR;RRRR.RSRRR;RRRR;SSRRRSR;RSRSRR;RRRSSR;RRSRR;RSSRSS;RSRRSSS;SRSRRSR;RRRR;RRRR;RRRR;R/RR/RR/SR/SR/RR/S,3-6 6(5)-7,0,,hard,1:17,,29.76,27.31,,,,,John Peers,Florin Mergea,27.31,30.81,,,,
2015-11-17,19:10,World Tour Finals - London,Doubles,ATP,Main,Bob Bryan,Simone Bolelli,0,SSRSS;RSSSRRR;SSSS;RRSSSS;SSSS;SSSS;SSSS;SSSS;RSSSS.SRRSRSR;RSSSRS;SSSS;SRSRSS;RRSRSR;SRSSS;SRRSSS;SSRSS,6-3 6-2,0,,hard,0:57,,37.55,37.55,,,,,Mike Bryan,Fabio Fognini,37.55,28.48,,,,
2015-11-18,13:15,World Tour Finals - London,Doubles,ATP,Main,Pierre-Hugues Herbert,Marcin Matkowski,0,RRRSR;SSRRSRR;SSRRSS;RRRR;SRRRR;SRRSSRS;SRRRSSR;RRRR;RRRR;RRRSR;RSRRR;SSRSS.RSRSRR;RSSRRSR;SSRRSRR;RSRSRSR;SRSSS;RRRR;SRSRRSR;SRRRR;SSSRRS.RRR/RR/RR/RR/SR/RR/RR/RS/S,5-7 6-3 10-8,0,,hard,1:35,,24.67,33.82,,,,,Nicolas Mahut,Nenad Zimonjic,33.82,39.46,,,,
2015-11-18,19:10,World Tour Finals - London,Doubles,ATP,Main,Jean-Julien Rojer,Ivan Dodig,0,RRRSR;RRRR;RSSRSS;RRRR;RRRR;RRRR;RRRSSR;RSRRR;SRRRSR;RSRSRR.RRRSR;RRRSSR;SSRRSS;RRSRR;RSRRR;RSRRR;RRRR;RRSRR;RSRRR;RSRSSRS;RSRRSSR;RRRR;R/RR/SR/RR/RS/R,6-4 7-6(3),0,,hard,1:23,,34.23,30.83,,,,,Horia Tecau,Marcelo Melo,30.83,32.15,,,,
2015-11-19,13:10,World Tour Finals - London,Doubles,ATP,Main,Simone Bolelli,Rohan Bopanna,0,SSSS;RRRSSR;RSRSRR;RRSSRSR;RRRSR;SRRRR;RSSRRSR;RSRSRSR;RRRR;SRRRR.RRSSRSR;SSSS;RRRR;RSRRR;RRRR;SRSSS;RRRSSR.RSS/SR/SR/RR/RR/SR/SS,6-4 1-6 10-5,0,,hard,1:03,,30.11,28.49,,,,,Fabio Fognini,Florin Mergea,28.49,30.81,,,,
2015-11-19,19:10,World Tour Finals - London,Doubles,ATP,Main,Bob Bryan,Jamie Murray,0,RRRR;RRSSSRS;RRRR;SSRRRR;RRRR;SRRSRSR;RRRSR;RRRSSR;RSSSRS;RSRRR;SRSRRSR;RSRSRSR;R/RR/RR/SR/RR/RR/R.RRRSR;RRRSR;RRSRR;RRRSSR;RRRR;RRSSRR;RRRR;SRSRRR;RRRR;RRRSR;RRSSRR;RSRRR;R/RR/SR/RS/SR/SS/R.RRS/SR/SS/RS/SR/SR/SR/SS/RR/RR/RR/RS/SR/RS/R,6(5)-7 7-6(5) 16-14,0,,hard,1:58,,37.56,37.56,,,,,Mike Bryan,John Peers,37.56,27.32,,,,
2015-11-20,13:10,World Tour Finals - London,Doubles,ATP,Main,Ivan Dodig,Marcin Matkowski,0,RRRR;RSRRSR;RRRR;RSRRR;RRSRSR;SRRRSSR;RRRR;SRSRRSS;RRRSSR.RRRR;RSRRR;RSSRRR;SSRSS;SRSRRR;RRRSR;RRRR;RRSRSR;RSSSRS;SRSRRSR;RSRRR;SRSSS.RRS/RS/RS/RR/RR/SR/SS/R,3-6 7-5 10-6,0,,hard,1:23,,30.88,32.16,,,,,Marcelo Melo,Nenad Zimonjic,32.16,39.46,,,,
2015-11-20,19:00,World Tour Finals - London,Doubles,ATP,Main,Jean-Julien Rojer,Pierre-Hugues Herbert,0,RRRR;RRSSRR;RRRSR;SSRRRR;RSSRRSS;SRSRSRR;RRRR;RSRRR;RRSRR;RSRRR.RRRR;RSRSRR;RSRSRSR;SRRRR;SRRRR;RRRR;SSSRRRS;RRRR;RSRRR;SSSRRRS;SSRRRSS;SRSRRR,6-4 7-5,0,,hard,1:25,,34.24,30.83,,,,,Horia Tecau,Nicolas Mahut,30.83,33.83,,,,
2015-11-21,13:10,World Tour Finals - London,Doubles,ATP,Main,Rohan Bopanna,Ivan Dodig,0,RRRR;SRRSSRR;SRRRR;RRRSR;RSRSSS;RRSRR;RSRRR;RRRR;SRSRRR;RRRR.RSSRRR;RSRRSR;SRRSRSS;SRRSSS;RSRSRSS;SRRRR;SRRSRSS;SRRSRR,6-4 6-2,0,SF,hard,1:00,,35.72,30.82,,,,,Florin Mergea,Marcelo Melo,30.82,32.16,,,,
2015-11-21,19:10,World Tour Finals - London,Doubles,ATP,Main,Jean-Julien Rojer,Bob Bryan,0,RSSRRR;SRRSRR;SSSRRRS;RRRR;SRRRR;RSRRSSS;RSSRRSS;RRRR;RRRR;RRSRSSR.RRRR;SRRRR;RSSSS;RRRR;RSSRRR;RRSRR;RRRR;RRRR;SRRRR;SRSRRR,6-4 6-4,0,SF,hard,1:08,,34.24,30.84,,,,,Horia Tecau,Mike Bryan,30.84,37.56,,,,
2015-11-22,16:45,World Tour Finals - London,Doubles,ATP,Main,Rohan Bopanna,Jean-Julien Rojer,1,RSRSRSR;SSSRS;SSRSS;RSSSS;SSSRRS;SRRSRSS;SSSS;SSSRS;SRSSS;SRSSS.SSRSS;SRSSS;RSSSS;SSSS;SRRRR;SSRRSS;SRSSS;RSRSSS;RRRR,4-6 3-6,0,F,hard,1:02,,35.72,30.82,,,,,Florin Mergea,Horia Tecau,30.82,30.84,,,,
2014-11-09,13:15,World Tour Finals - London,Doubles,ATP,Main,Julien Benneteau,Marcel Granollers-Pujol,1,SRRSRSS;RRSRSSS;RSSSS;SRSSS;SSSS;SRSRRR;RRRSSR;SRSSS;SRRSSRR;SSRSS.SSRSS;SSSS;RSSSS;SSSRRRS;SRSRRR;RRSSSS;RRRSSSS;SSSS;SRSRSS;SRSSS,4-6 4-6,0,,hard,1:24,,32.89,30.95,,,,,Edouard Roger-Vasselin,Marc Lopez,30.95,32.28,,,,
2014-11-09,19:15,World Tour Finals - London,Doubles,ATP,Main,Daniel Nestor,Ivan Dodig,1,SRRSRR;RSSRSS;RSRRR;RSRSRSS;SSRRSS;SRSRRR;RRRSR;RSSSRRR;SRSRRR.RRRR;RRSSSRR;RSRSRR;SRRRSR;RRRSR;RRRR;RRRR;SRRSRSR;SRRRSR;SRSRRR;SRSSRRS;RRRR,3-6 5-7,0,,hard,1:18,,42.18,38.43,,,,,Nenad Zimonjic,Marcelo Melo,38.43,31.13,,,,
2014-11-10,13:15,World Tour Finals - London,Doubles,ATP,Main,Alexander Peya,Jean-Julien Rojer,0,RSRSSS;RRSSSRR;SSRRRSR;RRSSSS;SSSRRS;RSSSS;RSSSRS;RSRRR;SSSS.SRRSSS;SSSS;RSSRSS;SSSS;SRRRSSS;SRSSRRR;SSRSS;SSSRRS;RSSSRS.SRR/SR/RS/RR/SS/SS/SS/SS/SS/SS/R,6-3 3-6 12-10,0,,hard,1:29,,34.37,32.70,,,,,Bruno Soares,Horia Tecau,32.70,29.81,,,,
2014-11-10,19:10,World Tour Finals - London,Doubles,ATP,Main,Bob Bryan,Lukasz Kubot,1,SSRSS;SSSS;SSSS;SRSSRS;SSRRSS;SRSSRRS;SSSRS;SSSRS;SSSS;SSSS;SSRSS;RSSSRRS;S/SS/RS/SS/RS/S.SRSRSS;SSRRSS;SSRRSS;RSSSS;SSSRRRS;SRRSRR;RSSSS;SSSS;SSRSS,6(3)-7 3-6,0,,hard,1:21,,36.53,36.53,,,,,Mike Bryan,Robert Lindstedt,36.53,37.65,,,,
2014-11-11,13:15,World Tour Finals - London,Doubles,ATP,Main,Daniel Nestor,Julien Benneteau,1,RRRSSSS;SSSRS;SRSRSRS;SSRRSS;SSSS;SSSS;RSRRR;RSSSS;RSSSS;SSRSS.SRSSS;RRRSSSR;SRSSRRS;SRSRSS;RRSSRR;SSSS;SRSRRSS;SSSS;RRRSSSS;RSRRSSS;SRSSRS;RRRSR.SSS/SR/SR/RS/SS/RR/S,4-6 7-5 4-10,0,,hard,1:28,,42.18,38.44,,,,,Nenad Zimonjic,Edouard Roger-Vasselin,38.44,30.95,,,,
2014-11-11,19:15,World Tour Finals - London,Doubles,ATP,Main,Marcel Granollers-Pujol,Ivan Dodig,1,RSSRRR;RRRSR;RRSSSRR;SRSSRRS;RRSRR;RRRSR;SSRSS;RRSRSR;RRRR;RSRSRR;RRSRSR;RRRR;S/RR/RR/RR/RR/SS/R.RSRSRSR;RRSRR;RRRSSR;SRRRR;SRRRSR;RSSSS;SSSS;RRRR;RRRR;SRRRR;RSSRRSR;RSRRR;R/SR/RS/RR/SR/SR/RR/RR/RR/RS/SS/SR/RS/R,6(5)-7 6(12)-7,0,,hard,1:58,,28.58,32.28,,,,,Marc Lopez,Marcelo Melo,32.28,31.13,,,,
2014-11-12,13:15,World Tour Finals - London,Doubles,ATP,Main,Bob Bryan,Jean-Julien Rojer,0,RRRSSSS;SRRSSRR;RSRRR;SSSRS;SRSSS;RRRR;RSRRR;RRSRSSS;RRSRR;RSRSRR;RSRSRSR;RSSRSRR;R/RS/RS/SS/SR/RS.SRSRRR;SRRSSRR;SSRSRRS;RRRSSR;RRRR;SRSRRSS;RRRR;SSSS;SSRRRSR.RSS/RS/RR/RS/RR/SR/RR/S,6(4)-7 6-3 10-6,0,,hard,1:35,,36.54,36.54,,,,,Mike Bryan,Horia Tecau,36.54,29.81,,,,
2014-11-12,19:10,World Tour Finals - London,Doubles,ATP,Main,Alexander Peya,Lukasz Kubot,1,SRRRSSR;SSRSRS;SSSRRS;SSSS;SRSSRS;SRRSSRS;SRRSSS;SSSS;SSRRRSS;SSSS.SRSRSRS;RSRRSR;SSRSS;RSSRSS;RSSSS;SSRRSS;RSSRSS;SRSSS;SSSRS.SRR/SS/SS/SS/SS/SR/SR/S,4-6 6-3 6-10,0,,hard,1:26,,34.38,32.71,,,,,Bruno Soares,Robert Lindstedt,32.71,37.65,,,,
2014-11-13,13:10,World Tour Finals - London,Doubles,ATP,Main,Daniel Nestor,Marcel Granollers-Pujol,0,RSRSRSS;RRSSSRR;SRRRR;RSRRR;SSRRRR;RSSSS;SSRRSRR;RSRRR;SRRSRR;RRSRR;RRRSSR;RRSRR;S/SR/SR/RS/RR/RS/R.SRRRR;RSRRR;RRRR;RSSSS;RSRRR;RRSSRR;SRSRRSS;SSSRRS;RRSSSRR.SSR/RR/SR/RR/SS/SS/RR/SR/RR/S,6(5)-7 6-3 11-9,0,,hard,1:46,,42.19,38.44,,,,,Nenad Zimonjic,Marc Lopez,38.44,32.29,,,,
2014-11-13,19:15,World Tour Finals - London,Doubles,ATP,Main,Julien Benneteau,Ivan Dodig,0,RSSRRSR;SSRSS;SRRRR;RRRR;SSRRRSR;RSRRR;SRRSSRR;SRRSRR;SRSRRSS;SSRRSS.RSSRSS;SSRSRRR;SRSRRR;SRSRSRR;RSRRSSR;RSSRRR;SRSSS;RRRR.RSR/SR/RR/SR/RR/RR/SR/SR/R,4-6 6-2 10-8,0,,hard,1:23,,32.90,30.96,,,,,Edouard Roger-Vasselin,Marcelo Melo,30.96,31.14,,,,
2014-11-14,13:15,World Tour Finals - London,Doubles,ATP,Main,Jean-Julien Rojer,Lukasz Kubot,1,SSSS;SRSRRSS;RSSSS;RSSRSS;SRRRSSR;RSSSS;SSSRS;SRSRRSS;SSSRRS;SSSRS.SSSRS;SRSSS;RRSSRSR;SSSS;SRSRSS;SRSRSRR;RSSSS;SSSRS;RSSSS;SSRSRS;SRSSS;SSSRS;S/SS/RR/SR/SS/SS,4-6 6(4)-7,0,,hard,1:29,,33.22,29.82,,,,,Horia Tecau,Robert Lindstedt,29.82,37.66,,,,
2014-11-14,19:00,World Tour Finals - London,Doubles,ATP,Main,Bob Bryan,Alexander Peya,0,SSSRRRR;SRSSS;RSRSRSS;RSRRSSR;SRRRR;RRSRR;RSSRSRR;RRSRSSR;RRRR;RSRRR;RRRSR;RSRSRR;R/RR/RS/RR/SR/R.RRRR;SRRRR;SRRRSR;SRRRR;RRRR;RSRRR;RRRSR;RSRSRR;SRRRR;SRSRRR;RRSRSR;SSRRRR;R/SR/RS/SS/RR,7-6(3) 7-6(2),0,,hard,1:37,,36.54,36.54,,,,,Mike Bryan,Bruno Soares,36.54,32.71,,,,
2014-11-15,13:10,World Tour Finals - London,Doubles,ATP,Main,Lukasz Kubot,Ivan Dodig,1,SRRRR;RRRSR;RSSSRRR;SRRSRR;SSRRRR;RRRR;RSRSRSR;SSRRRR;SSRRSRS;RRRR.RRRR;RRRR;RSRSRSR;RRSSRR;SRRRR;RSSSRRR;RSRRR;RRRR;SRRRR;RRSSSRS.RSR/RR/SS/SR/RR/SR/SR/R,6-4 4-6 6-10,0,SF,hard,1:35,,32.50,37.66,,,,,Robert Lindstedt,Marcelo Melo,37.66,31.15,,,,
2014-11-15,19:10,World Tour Finals - London,Doubles,ATP,Main,Julien Benneteau,Bob Bryan,1,SRSRRR;RSSSS;RRRR;SRSRSRS;RRRR;SRRRSSS.RSRSRR;RSRSRR;RRSRR;SRSRSS;RSRRR;RRRSR;RSRSRR;RRRR;RRRR,0-6 3-6,0,SF,hard,0:54,,32.90,30.97,,,,,Edouard Roger-Vasselin,Mike Bryan,30.97,36.55,,,,
2014-11-16,16:40,World Tour Finals - London,Doubles,ATP,Main,Ivan Dodig,Bob Bryan,1,SSSS;SRSRSRS;SSSRS;SSSS;SSSS;SSSRS;RRRSSSS;RSSSRS;SSRSS;SSRSRS;RSSSS;SRSSS;S/RR/SR/RS/RR/SR/S.SSSS;SRRSSS;SSSS;RSRRSR;SRSRSS;SSSS;SRSRRSS;RSRRSR.RRR/SR/SS/SS/RR/RR/RS/SS,7-6(5) 2-6 7-10,0,F,hard,1:28,,29.87,31.15,,,,,Marcelo Melo,Mike Bryan,31.15,36.55,,,,
2013-11-04,13:10,World Tour Finals - London,Doubles,ATP,Main,Aisam Ul Haq Qureshi,Mariusz Fyrstenberg,1,SRRSSS;RRRSR;SRRRR;SRRRR;RSRSRR;RRSSSS;RSRRSR;RSSSS;RRRR.RRSRSR;SRRRSR;SRSRSRR;SRRSRR;RSRRR;RSRRSR;RRRR;RRRSSR;RRRSR;RSRRR;SRSSRS;SRRSSRS;R/RS/RR/RR/SR/RR/RR/RR/RS/R,3-6 6(8)-7,0,,hard,1:33,,33.63,32.19,,,,,Jean-Julien Rojer,Marcin Matkowski,32.19,32.80,,,,
2013-11-04,19:15,World Tour Finals - London,Doubles,ATP,Main,Marcel Granollers-Pujol,David Marrero-Santana,1,RSRSRR;RRSSSS;RRSRR;RRRSR;RRRSR;SSSRS;SRSSRRR.RRRR;RSRSSRR;SRSRSS;RSRSRSR;RSRSRR;RRSRR;RSRRR;SSSRRRR;SRRSRR;RRRR,1-6 4-6,0,,hard,1:02,,27.56,31.26,,,,,Marc Lopez,Fernando Verdasco,31.26,29.97,,,,
2013-11-05,13:10,World Tour Finals - London,Doubles,ATP,Main,Alexander Peya,Leander Paes,1,SRRRSR;SSRSRRR;RSRRSR;RRRSSR;RRRSR;SSSRRS;RRRSSR;SRRSRSR;RRSRSR.RRSRR;RSSRSRR;SSRRRSR;RRSRSR;SSRRRSR;RRSSRR;RSSRSRR;RSRRR;RRRSR;RRRSR;RRRR;RRSRSSS.SRR/RS/SR/RR/RS/SS/RS/RR/R,3-6 7-5 8-10,0,,hard,1:44,,33.36,31.69,,,,,Bruno Soares,Radek Stepanek,31.69,34.94,,,,
2013-11-05,19:10,World Tour Finals - London,Doubles,ATP,Main,Bob Bryan,Ivan Dodig,1,SRSSS;RRRSSR;RSSRSRS;SSSS;SSSS;SSSS;RRSSSRR;SRRRSR;SSSRRS.SSRRSS;RRRSSSR;SRSRSS;SRRSSS;SSSRRS;SSRSS;SRSRRR;RSSSRRR;SSRSRS.SRR/SR/SS/RS/SS/SR/SS/SS/S,6-3 3-6 8-10,0,,hard,1:14,,35.52,35.52,,,,,Mike Bryan,Marcelo Melo,35.52,30.12,,,,
2013-11-06,13:15,World Tour Finals - London,Doubles,ATP,Main,David Marrero-Santana,Leander Paes,0,SRSRRR;RRRR;SRSRRR;RSRRR;RSRSRR;RRRR;SSRRRR;SRRRR;RSRSSRS;RRRR.SSSRRS;RRSSRR;RRSRSR;SSRSRRS;RRSRR;SRRRR;RSRRR;RSRRR;RRSSRR;RRRSR;RRRR;RRSRSR;S/SS/SR/RR/SR/RS/S,6-4 7-6(5),0,,hard,1:31,,33.58,29.98,,,,,Fernando Verdasco,Radek Stepanek,29.98,34.94,,,,
2013-11-06,19:10,World Tour Finals - London,Doubles,ATP,Main,Alexander Peya,Marcel Granollers-Pujol,0,RSSSS;SSSRS;RSRSRSR;RRSRR;SRSRSS;SSSS;SSRSRRR;SSRRSS;SRRSRR.RRSRSSS;SRRRSSS;SSRSS;SSSRS;RRSRSSR;SSRSS;RSSSS;SSRSRS;SSSRS;SRSSS.SSS/RS/RR/RR/SS/RR/RS,3-6 6-4 10-5,0,,hard,1:28,,33.36,31.69,,,,,Bruno Soares,Marc Lopez,31.69,31.27,,,,
2013-11-07,13:10,World Tour Finals - London,Doubles,ATP,Main,Ivan Dodig,Mariusz Fyrstenberg,0,SRRSSS;RSRSRSR;SRSSRS;RSSSS;SSSS;SRSSRS;SSRRSS;RSSSS;RSSSRS.RRSSSS;RSSRSRR;SSRSS;RRSSSS;SRRRSSS;SSSS;SRSSS;SSSS;RSSRSS.SSR/SS/SR/SS/RR/S,6-3 3-6 10-2,0,,hard,1:11,,28.85,30.12,,,,,Marcelo Melo,Marcin Matkowski,30.12,32.81,,,,
2013-11-07,19:10,World Tour Finals - London,Doubles,ATP,Main,Bob Bryan,Aisam Ul Haq Qureshi,0,SRSSRS;SRRSSS;SRSRSRS;RSSSRS;SSSS;SRRSSRS;RSSSS;RRRSSSR;SRRRSR;RSSSS;SSRSS;SRSSS;S/SR/SS/RR/RR/R.SSSS;RSRSSRR;SSSS;RSSRRSR;SRSSS;SSSS;RSSSRS.SSS/SS/RR/SR/SS/SS/SS/RS/SR/RS/SS/SS/R,7-6(3) 1-6 14-12,0,,hard,1:42,,35.53,35.53,,,,,Mike Bryan,Jean-Julien Rojer,35.53,32.20,,,,
2013-11-08,13:10,World Tour Finals - London,Doubles,ATP,Main,Marcel Granollers-Pujol,Leander Paes,0,SRRSSS;SSSS;RSRRSSS;RSRRSSS;RSSRRR;RSSSRS;RSSRRSS;SSSRRRS;RSSSS;SSSS.SRSRSRS;SSSS;RSSRSS;RSSSRRR;SSRRRSS;SSSS;SRSRRSR;SSSS;SRSSRS;SRRSSS;SRSSS;SRSSS;S/RS/RS/SS/SS/SR/S.SRS/SR/SS/SR/SS/RS/RS/SS/S,4-6 7-6(5) 10-8,0,,hard,1:51,,27.58,31.27,,,,,Marc Lopez,Radek Stepanek,31.27,34.95,,,,
2013-11-08,19:10,World Tour Finals - London,Doubles,ATP,Main,Alexander Peya,David Marrero-Santana,0,RSSRSS;RSSSS;SRRSSS;SSSS;SSSS;SSSRRS;SRSSS;RRSRSR;SSSS.SSSS;SRSSS;RSRSSRS;SSSS;SSSS;SSSRS;SRSSRRR;SSSS;RSRSSS;SSRRSRR;SRSRRSR;SSSS,6-3 7-5,0,,hard,1:10,,33.37,31.70,,,,,Bruno Soares,Fernando Verdasco,31.70,29.98,,,,
2013-11-09,13:15,World Tour Finals - London,Doubles,ATP,Main,Ivan Dodig,Aisam Ul Haq Qureshi,0,RSRSSRS;SSRSRS;RRRR;SRSRRR;SRRSRR;RSSSRRR;RRSSRR;SRRRR;RRSRR;RSRRR;SRSSS;SRSRRR.RSRRR;SSSS;RRSRR;RRSRR;RSRRR;RRRR;RRRR;RSRRR;RRSRR.RRR/RR/RS/SR/SS/SR/RR/RS/RS/R,7-5 3-6 11-9,0,,hard,1:26,,28.85,30.13,,,,,Marcelo Melo,Jean-Julien Rojer,30.13,32.21,,,,
2013-11-09,19:05,World Tour Finals - London,Doubles,ATP,Main,Bob Bryan,Mariusz Fyrstenberg,0,RSSSS;SSSS;SSSS;SSSS;SSSRS;SSSS;RRSRSR;RSSSS;SSRSS;SSSS.SSSS;SRRRR;SSSS;SSSS;SSRRSS;SSSS;SSSS;SSRSRS;SRSSS.SRS/RR/SS/RS/SS/SS/SS,4-6 6-3 10-5,0,,hard,1:03,,35.53,35.53,,,,,Mike Bryan,Marcin Matkowski,35.53,32.82,,,,
2013-11-10,13:15,World Tour Finals - London,Doubles,ATP,Main,Ivan Dodig,David Marrero-Santana,1,RRSRSR;SSSS;RSSSS;SSSS;SSSS;SSRSS;SSSS;RSSRSS;SRRSRSS;RRSSRR;RSSSRS;SSSS;S/SS/SS/SR/RS/SS/SS/SS/SS/SS/SR/S.RSRSRSS;RRSSSS;SSSS;SRSRSS;SSSS;RRSSSS;SSSRS;SSRRSS;SSRSS;SSSRS;SSSS;SRRSSRR,6(10)-7 5-7,0,SF,hard,1:35,,28.85,30.13,,,,,Marcelo Melo,Fernando Verdasco,30.13,29.99,,,,
2013-11-10,19:10,World Tour Finals - London,Doubles,ATP,Main,Alexander Peya,Bob Bryan,1,RRSSRSS;SRRSSS;SRSSRS;RSRSRSS;SSRRSS;SSSS;SSSS;SRSSS;RSRSSRS;RSRSRSR.SRSRSS;SSSRS;RSSRRR;SSSS;SSSRS;SSSS;RSSRSS;RSSSS;SRSSRS;SSRSS.SSR/SS/SS/SR/SS/SS/SS/SR/S,6-4 4-6 8-10,0,SF,hard,1:26,,33.37,31.70,,,,,Bruno Soares,Mike Bryan,31.70,35.53,,,,
2013-11-11,19:10,World Tour Finals - London,Doubles,ATP,Main,David Marrero-Santana,Bob Bryan,0,RRRSR;RSSRRR;SRRRR;RSRRR;SRRRR;SRRSRSR;RRRR;SSRRRR;SSRRRSR;SSSRRRR;SSRRSRS;RRSRR.SSRRSRR;SRRRSR;RSSRRSR;RSRRR;RSRSRSR;RRRR;SRSRRR;RRRR;RRRR;RRSRSSR;SRRRSR;RSRRSR;R/SR/RR/RR/RR/S.R/SR/RR/RR/RR/RR/RR/RR/RR,7-5 6(3)-7 10-7,0,F,hard,1:45,,33.59,29.99,,,,,Fernando Verdasco,Mike Bryan,29.99,35.54,,,,
2012-11-05,13:10,World Tour Finals - London,Doubles,ATP,Main,Max Mirnyi,Robert Lindstedt,0,SSRSS;SSSS;SSSS;RSSSS;RRSSRSS;SSSRS;SRSRSS;SSSS;RRSRR;SSSS.SSSS;SSSS;SSSS;SSSRS;SSRRRSS;SSSS;RRSSSS;SSRRSRS;RSSSS;SRSRSRS;SRSRSS;SSSS;S/RR/SS/RS/S.RSS/RS/RR/SS/SS/SS/SS/SS/SS/SR/S,4-6 7-6(1) 12-10,0,,hard,1:38,,35.33,40.17,,,,,Daniel Nestor,Horia Tecau,40.17,27.79,,,,
2012-11-05,19:10,World Tour Finals - London,Doubles,ATP,Main,Bob Bryan,Marcel Granollers-Pujol,1,SSSS;SRRRR;RRSRSSR;SSRRSRS;SSSRRS;RSSSS;SRSSS;RSSSS;SSRRSS;RSSSS;RSRSRSR;SSRSS.SSSS;SSSRS;RSSSRS;SRSSRRS;SSSS;SSSRS;SSSS;SSSS;SSSS;RSSSS;RSSSS;RSRSRR.SSR/SS/SS/SR/RS/SR/RS/RS/SS/R,5-7 7-5 9-11,0,,hard,,,34.52,34.52,,,,,Mike Bryan,Marc Lopez,34.52,30.27,,,,
2012-11-06,13:10,World Tour Finals - London,Doubles,ATP,Main,Mahesh Bhupathi,Jonathan Marray,1,RRRSR;RSRRR;RRRSR;RSRRR;RSSRRSR;RRRSSR;SRRRR;SRRRR;RSRRR;RSSSRS.RSRSRR;RRRR;RSRSRR;RRSRSR;SRRSRR;RRRSR;RRRR;SSRRRR;SRRRR;RRRR;RSRSRSR;SSRRRSR;S/RR/SR/RR/S.RRS/RR/SR/SR/RR/RS/RR/RR/RS/SS/R,4-6 7-6(1) 10-12,0,,hard,1:39,,38.42,32.68,,,,,Rohan Bopanna,Frederik Nielsen,32.68,29.20,,,,
2012-11-06,19:10,World Tour Finals - London,Doubles,ATP,Main,Leander Paes,Aisam Ul Haq Qureshi,0,RRRSSR;SRRRSSR;SRRRR;RRRR;RRRR;SSRRRSR;RSRSSRR;RRRR;RSRSSS;RRRR.RRRR;RSRRSR;RRSRR;RRRR;RRSRSR;RRRR;RSRSRSR;SRSSRRR;RRRR;RSSRRSR;SSSS;RSRRSR,6-4 7-5,0,,hard,1:35,,39.39,33.94,,,,,Radek Stepanek,Jean-Julien Rojer,33.94,31.20,,,,
2012-11-07,13:10,World Tour Finals - London,Doubles,ATP,Main,Robert Lindstedt,Mahesh Bhupathi,1,RSRRR;SSRSRS;RSSRRR;RRRR;RSRRR;RSSSRRR;SSRSS;RSSRSS;RSRRR.RSRRSR;RRRR;RRSRR;RRSSRSR;SRSRRR;RRRR;RRRSR;RRRR;RSRRR;RRRR;SRRSRR;RSSRSS.RRR/RR/RS/RS/RR/SS/RR,3-6 7-5 5-10,0,,hard,1:24,,35.64,27.80,,,,,Horia Tecau,Rohan Bopanna,27.80,32.68,,,,
2012-11-07,19:10,World Tour Finals - London,Doubles,ATP,Main,Max Mirnyi,Jonathan Marray,1,RSSSS;SRSSRS;SSSS;SRSSRS;SSRSS;RRSSSRS;RSSSRRR;RSRSSS;SRSSS;RSRSRR;SSRSRS;SSRRSS;S/RS/RR/SS/SR/S.SRSSRRR;SSRSS;RSSSS;RSRSSRS;RSSSRS;SSSS;SSSRRS;SSSS;SSSS;SRSSRS.SRS/RS/SR/SR/RS/SR/SS/SS/SS/SS/R,6(3)-7 6-4 10-12,0,,hard,,,35.34,40.18,,,,,Daniel Nestor,Frederik Nielsen,40.18,29.20,,,,
2012-11-08,13:10,World Tour Finals - London,Doubles,ATP,Main,Leander Paes,Marcel Granollers-Pujol,0,SSSS;SSRSS;SSSS;SRSSRS;RSSSS;SSRRSRS;SSSS;SSSS;SRSRSS;SSRSS;RSSSRS;RSRSRR.SRRRSSR;SSRRSS;SSSS;SRRRR;RSSRRR;SRRRSSS;SSSRRS;RSRRR;SRSSS;RRRR,7-5 6-4,0,,hard,1:33,,39.39,33.95,,,,,Radek Stepanek,Marc Lopez,33.95,30.28,,,,
2012-11-08,19:10,World Tour Finals - London,Doubles,ATP,Main,Bob Bryan,Aisam Ul Haq Qureshi,0,SSSS;SSSRS;RSRSSS;SSRSS;SSSRS;SRSSS;RSSRSS;SRSRSS;SRSSS;SSSS;SRSRSS;RRRR.SSSRS;RRSSSS;SSRRSS;SSSRRS;SSSS;SSSS;SRRSSS;RRSSSS;SRSSS;RSSRRR,7-5 6-4,0,,hard,1:16,,34.53,34.53,,,,,Mike Bryan,Jean-Julien Rojer,34.53,31.21,,,,
